game_id,school,conference,homeAway,points,completionAttempts,defensiveTDs,firstDowns,fourthDownEff,fumblesLost,fumblesRecovered,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,kickingPoints,netPassingYards,passesDeflected,passesIntercepted,passingTDs,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,qbHurries,rushingAttempts,rushingTDs,rushingYards,sacks,tackles,tacklesForLoss,thirdDownEff,totalFumbles,totalPenaltiesYards,totalYards,turnovers,yardsPerPass,yardsPerRushAttempt,completions,attempts,completionPercentage,fourth_success,fourth_attempts,fourthEffpct,possession_min_temp,possession_sec_temp,possessionTime_sec,third_success,third_attempts,thirdDownEffpct,penalty_flags,penalty_yards,win_loss
401437031,Michigan,Big Ten,home,43,11-17,0.0,17.0,2-2,0.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,5.0,161.0,5.0,2.0,3.0,26:18,0.0,1.0,1.0,0.0,38.0,3.0,225.0,4.0,3.0,4.0,6-12,,3-25,386.0,1.0,9.5,5.9,11,17,0.6470588235294118,2,2,1.0,26,18,1578,6,12,0.5,3,25,1
401437032,UT San Antonio,Conference USA,home,48,33-38,0.0,32.0,2-3,0.0,0.0,0.0,27.0,0.0,,,,12.0,344.0,2.0,2.0,4.0,37:43,,,,0.0,47.0,2.0,227.0,0.0,0.0,0.0,7-14,2.0,9-69,571.0,0.0,9.1,4.8,33,38,0.868421052631579,2,3,0.6666666666666666,37,43,2263,7,14,0.5,9,69,0
401437033,Ohio,Mid-American,home,7,17-31,0.0,13.0,0-2,0.0,0.0,,,1.0,0.0,126.0,4.0,1.0,163.0,0.0,,0.0,27:01,0.0,0.0,1.0,0.0,29.0,1.0,99.0,1.0,1.0,1.0,5-13,,2-30,262.0,1.0,5.3,3.4,17,31,0.5483870967741935,0,2,0.0,27,1,1621,5,13,0.38461538461538464,2,30,0
401437034,Boise State,Mountain West,home,16,17-38,0.0,15.0,0-1,0.0,0.0,,,2.0,0.0,32.0,1.0,10.0,175.0,0.0,,1.0,26:29,0.0,11.0,2.0,0.0,30.0,0.0,146.0,3.0,3.0,3.0,5-17,1.0,5-40,321.0,2.0,4.6,4.9,17,38,0.4473684210526316,0,1,0.0,26,29,1589,5,17,0.29411764705882354,5,40,1
401437035,USC,Pac-12,home,24,28-41,0.0,19.0,3-5,1.0,1.0,,,1.0,0.0,68.0,5.0,6.0,363.0,4.0,,3.0,29:46,,,,0.0,27.0,0.0,56.0,1.0,1.0,1.0,1-12,1.0,4-39,419.0,2.0,8.9,2.1,28,41,0.6829268292682927,3,5,0.6,29,46,1786,1,12,0.08333333333333333,4,39,0
401437036,Georgia,SEC,home,50,23-29,1.0,27.0,0-0,1.0,1.0,0.0,3.0,0.0,0.0,20.0,1.0,6.0,274.0,2.0,2.0,4.0,35:58,,,,0.0,44.0,2.0,255.0,4.0,4.0,4.0,7-13,2.0,4-33,529.0,1.0,9.4,5.8,23,29,0.7931034482758621,0,0,,35,58,2158,7,13,0.5384615384615384,4,33,1
401437037,Troy,Sun Belt,home,45,12-17,0.0,15.0,1-1,0.0,1.0,0.0,5.0,0.0,0.0,16.0,1.0,9.0,319.0,1.0,1.0,3.0,27:38,0.0,10.0,1.0,0.0,36.0,3.0,93.0,2.0,2.0,2.0,4-11,1.0,6-65,412.0,0.0,18.8,2.6,12,17,0.7058823529411765,1,1,1.0,27,38,1658,4,11,0.36363636363636365,6,65,1
401437132,Jackson State,SWAC,home,43,32-46,,25.0,0-1,1.0,2.0,0.0,37.0,1.0,0.0,56.0,2.0,9.0,327.0,,3.0,4.0,32:04,0.0,1.0,2.0,,25.0,1.0,117.0,,,,6-14,1.0,9-75,444.0,2.0,7.1,4.7,32,46,0.6956521739130435,0,1,0.0,32,4,1924,6,14,0.42857142857142855,9,75,1
401438171,Dayton,Pioneer,home,46,11-18,,21.0,1-1,0.0,0.0,0.0,69.0,0.0,0.0,44.0,2.0,8.0,182.0,,1.0,3.0,29:27,0.0,19.0,2.0,,44.0,3.0,166.0,,,,0-0,1.0,3-25,348.0,0.0,10.1,3.8,11,18,0.6111111111111112,1,1,1.0,29,27,1767,0,0,,3,25,1
401441290,Stonehill,NEC,home,14,16-30,,19.0,3-4,0.0,0.0,0.0,0.0,2.0,0.0,83.0,4.0,2.0,103.0,,1.0,1.0,28:16,0.0,4.0,1.0,,35.0,1.0,173.0,,,,5-12,,5-55,276.0,2.0,3.4,4.9,16,30,0.5333333333333333,3,4,0.75,28,16,1696,5,12,0.4166666666666667,5,55,0
401441291,St Francis (PA),NEC,home,17,13-21,,15.0,0-1,2.0,2.0,0.0,1.0,1.0,0.0,71.0,3.0,5.0,156.0,,1.0,1.0,30:27,0.0,23.0,3.0,,43.0,1.0,219.0,,,,5-14,4.0,6-65,375.0,3.0,7.4,5.1,13,21,0.6190476190476191,0,1,0.0,30,27,1827,5,14,0.35714285714285715,6,65,0
401441990,Toledo,Mid-American,home,37,22-29,0.0,21.0,2-3,0.0,0.0,0.0,11.0,1.0,0.0,30.0,1.0,13.0,216.0,4.0,1.0,2.0,30:08,0.0,34.0,4.0,3.0,46.0,2.0,226.0,2.0,20.0,0.0,4-15,,9-79,442.0,1.0,7.4,4.9,22,29,0.7586206896551724,2,3,0.6666666666666666,30,8,1808,4,15,0.26666666666666666,9,79,1
401441991,Long Island University,NEC,home,29,21-32,,22.0,0-0,1.0,2.0,0.0,0.0,0.0,0.0,74.0,4.0,17.0,253.0,,1.0,0.0,32:27,0.0,1.0,1.0,,40.0,2.0,159.0,,,,9-17,1.0,8-81,412.0,1.0,7.9,4.0,21,32,0.65625,0,0,,32,27,1947,9,17,0.5294117647058824,8,81,0
401441992,Long Island University,NEC,home,34,19-29,,22.0,1-1,3.0,1.0,0.0,11.0,0.0,0.0,35.0,3.0,4.0,333.0,,1.0,3.0,31:38,0.0,15.0,3.0,,37.0,2.0,123.0,,,,5-13,3.0,11-109,456.0,3.0,11.5,3.3,19,29,0.6551724137931034,1,1,1.0,31,38,1898,5,13,0.38461538461538464,11,109,1
401441993,UAB,Conference USA,home,24,17-28,0.0,23.0,1-3,2.0,0.0,,,1.0,0.0,0.0,1.0,6.0,252.0,0.0,,1.0,33:27,0.0,-8.0,2.0,0.0,38.0,2.0,138.0,4.0,2.0,4.0,7-12,3.0,7-75,390.0,3.0,9.0,3.6,17,28,0.6071428571428571,1,3,0.3333333333333333,33,27,2007,7,12,0.5833333333333334,7,75,1
401441994,Troy,Sun Belt,home,18,13-24,0.0,17.0,1-2,0.0,3.0,0.0,75.0,2.0,0.0,54.0,3.0,4.0,113.0,6.0,2.0,1.0,33:16,0.0,0.0,1.0,0.0,42.0,1.0,40.0,2.0,36.0,4.0,2-15,2.0,2-21,153.0,2.0,4.7,1.0,13,24,0.5416666666666666,1,2,0.5,33,16,1996,2,15,0.13333333333333333,2,21,0
401441995,Louisville,ACC,home,24,13-23,0.0,24.0,1-1,2.0,2.0,,,2.0,0.0,18.0,1.0,6.0,132.0,0.0,,1.0,32:03,0.0,10.0,3.0,0.0,49.0,2.0,287.0,7.0,5.0,7.0,7-14,2.0,5-25,419.0,4.0,5.7,5.9,13,23,0.5652173913043478,1,1,1.0,32,3,1923,7,14,0.5,5,25,0
401441996,North Carolina Central,MEAC,home,41,16-21,,22.0,2-2,0.0,1.0,,,0.0,0.0,24.0,1.0,9.0,206.0,,,1.0,38:09,0.0,3.0,2.0,,44.0,4.0,276.0,,,,4-11,1.0,8-86,482.0,0.0,9.8,6.3,16,21,0.7619047619047619,2,2,1.0,38,9,2289,4,11,0.36363636363636365,8,86,0
401441997,BYU,FBS Independents,home,24,7-12,1.0,16.0,2-2,0.0,0.0,1.0,76.0,1.0,0.0,25.0,1.0,6.0,47.0,1.0,1.0,0.0,31:26,,,,0.0,42.0,2.0,209.0,2.0,2.0,2.0,5-12,1.0,5-53,256.0,1.0,3.9,5.0,7,12,0.5833333333333334,2,2,1.0,31,26,1886,5,12,0.4166666666666667,5,53,1
401441998,Buffalo,Mid-American,home,23,21-38,0.0,25.0,0-0,1.0,1.0,0.0,13.0,0.0,0.0,19.0,1.0,11.0,265.0,1.0,1.0,1.0,37:29,0.0,0.0,1.0,0.0,42.0,1.0,124.0,0.0,0.0,0.0,12-19,2.0,3-30,389.0,1.0,7.0,3.0,21,38,0.5526315789473685,0,0,,37,29,2249,12,19,0.631578947368421,3,30,0
401441999,Oregon State,Pac-12,home,30,17-26,0.0,24.0,1-1,0.0,0.0,,,0.0,0.0,26.0,1.0,6.0,189.0,0.0,,1.0,29:03,0.0,13.0,2.0,0.0,38.0,3.0,164.0,4.0,4.0,4.0,7-12,,7-50,353.0,0.0,7.3,4.3,17,26,0.6538461538461539,1,1,1.0,29,3,1743,7,12,0.5833333333333334,7,50,0
401442000,Utah State,Mountain West,home,10,15-23,0.0,15.0,0-1,0.0,1.0,,,3.0,0.0,121.0,4.0,4.0,135.0,0.0,,1.0,23:54,0.0,1.0,1.0,0.0,35.0,0.0,126.0,6.0,5.0,6.0,5-13,0.0,8-54,261.0,3.0,5.9,3.6,15,23,0.6521739130434783,0,1,0.0,23,54,1434,5,13,0.38461538461538464,8,54,0
401442001,Boise State,Mountain West,home,35,13-22,,23.0,1-2,0.0,0.0,0.0,90.0,0.0,0.0,24.0,1.0,9.0,137.0,,2.0,1.0,31:27,,,,,48.0,3.0,320.0,,,,5-13,,8-59,457.0,0.0,6.2,6.7,13,22,0.5909090909090909,1,2,0.5,31,27,1887,5,13,0.38461538461538464,8,59,1
401442002,East Carolina,American Athletic,home,53,27-39,,24.0,2-4,0.0,3.0,,,0.0,0.0,145.0,4.0,9.0,314.0,,,5.0,31:40,0.0,0.0,1.0,,32.0,2.0,172.0,,,,5-11,,11-130,486.0,0.0,8.1,5.4,27,39,0.6923076923076923,2,4,0.5,31,40,1900,5,11,0.45454545454545453,11,130,1
401442003,Connecticut,FBS Independents,home,14,11-30,,18.0,0-2,1.0,1.0,0.0,0.0,3.0,0.0,56.0,3.0,2.0,172.0,,1.0,0.0,31:12,0.0,3.0,3.0,,38.0,2.0,144.0,,,,3-12,,10-115,316.0,4.0,5.7,3.8,11,30,0.36666666666666664,0,2,0.0,31,12,1872,3,12,0.25,10,115,0
401442004,San José State,Mountain West,home,27,26-46,0.0,25.0,1-3,0.0,1.0,,,3.0,0.0,24.0,1.0,3.0,366.0,0.0,,3.0,26:55,,,,0.0,25.0,1.0,132.0,3.0,3.0,3.0,6-14,0.0,6-55,498.0,3.0,8.0,5.3,26,46,0.5652173913043478,1,3,0.3333333333333333,26,55,1615,6,14,0.42857142857142855,6,55,1
401442005,Oklahoma State,Big 12,home,17,14-31,0.0,10.0,1-1,0.0,1.0,0.0,16.0,2.0,0.0,29.0,2.0,5.0,229.0,1.0,1.0,2.0,22:02,,,,0.0,26.0,0.0,52.0,2.0,2.0,2.0,3-14,0.0,3-35,281.0,2.0,7.4,2.0,14,31,0.45161290322580644,1,1,1.0,22,2,1322,3,14,0.21428571428571427,3,35,0
401442006,Toledo,Mid-American,home,21,18-28,,27.0,0-1,1.0,1.0,,,0.0,0.0,1.0,1.0,7.0,183.0,,,1.0,39:02,0.0,28.0,3.0,,55.0,1.0,177.0,,,,10-17,,5-55,360.0,1.0,6.5,3.2,18,28,0.6428571428571429,0,1,0.0,39,2,2342,10,17,0.5882352941176471,5,55,0
401442007,Missouri,SEC,home,17,28-47,,22.0,1-4,1.0,0.0,0.0,0.0,0.0,0.0,52.0,2.0,5.0,227.0,,1.0,1.0,32:11,0.0,0.0,1.0,,34.0,1.0,128.0,,,,9-19,,9-85,355.0,1.0,4.8,3.8,28,47,0.5957446808510638,1,4,0.25,32,11,1931,9,19,0.47368421052631576,9,85,1
401442008,Duke,ACC,home,30,19-29,0.0,22.0,0-0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,1.0,12.0,173.0,1.0,1.0,0.0,34:27,,,,0.0,40.0,3.0,177.0,6.0,6.0,6.0,7-14,0.0,1-5,350.0,0.0,6.0,4.4,19,29,0.6551724137931034,0,0,,34,27,2067,7,14,0.5,1,5,0
401442009,San Diego State,Mountain West,home,23,18-42,0.0,14.0,2-3,1.0,0.0,0.0,0.0,3.0,0.0,101.0,5.0,11.0,297.0,1.0,1.0,2.0,32:08,0.0,3.0,1.0,0.0,32.0,0.0,55.0,7.0,6.0,7.0,4-16,1.0,9-90,352.0,4.0,7.1,1.7,18,42,0.42857142857142855,2,3,0.6666666666666666,32,8,1928,4,16,0.25,9,90,1
401442010,Georgia,SEC,home,65,20-28,0.0,32.0,1-1,0.0,1.0,0.0,3.0,0.0,0.0,27.0,1.0,11.0,335.0,2.0,2.0,4.0,36:51,,,,0.0,44.0,5.0,254.0,5.0,5.0,5.0,9-13,0.0,4-30,589.0,0.0,12.0,5.8,20,28,0.7142857142857143,1,1,1.0,36,51,2211,9,13,0.6923076923076923,4,30,1
401442011,Illinois,Big Ten,home,10,22-33,0.0,20.0,0-0,0.0,0.0,0.0,17.0,0.0,0.0,70.0,4.0,4.0,222.0,2.0,2.0,0.0,31:41,0.0,10.0,2.0,0.0,29.0,1.0,35.0,0.0,0.0,0.0,3-11,,3-25,257.0,0.0,6.7,1.2,22,33,0.6666666666666666,0,0,,31,41,1901,3,11,0.2727272727272727,3,25,0
401442012,Purdue,Big Ten,home,7,19-42,,16.0,3-7,0.0,0.0,0.0,0.0,3.0,0.0,39.0,2.0,1.0,170.0,,1.0,1.0,29:05,0.0,35.0,2.0,,35.0,0.0,86.0,,,,4-18,,5-35,256.0,3.0,4.0,2.5,19,42,0.4523809523809524,3,7,0.42857142857142855,29,5,1745,4,18,0.2222222222222222,5,35,0
401442013,USC,Pac-12,home,45,36-51,0.0,29.0,2-2,0.0,0.0,,,1.0,0.0,67.0,6.0,9.0,460.0,0.0,,5.0,39:47,0.0,1.0,1.0,0.0,32.0,1.0,132.0,4.0,4.0,4.0,11-15,1.0,5-37,592.0,1.0,9.0,4.1,36,51,0.7058823529411765,2,2,1.0,39,47,2387,11,15,0.7333333333333333,5,37,1
401442014,Utah,Pac-12,home,21,18-40,0.0,23.0,1-2,0.0,0.0,,,2.0,0.0,15.0,1.0,3.0,207.0,0.0,,2.0,35:13,,,,0.0,43.0,1.0,184.0,3.0,3.0,3.0,11-19,,4-25,391.0,2.0,5.2,4.3,18,40,0.45,1,2,0.5,35,13,2113,11,19,0.5789473684210527,4,25,0
401442015,Georgia,SEC,home,42,23-34,0.0,21.0,1-1,0.0,0.0,,,1.0,0.0,50.0,2.0,10.0,398.0,0.0,,3.0,27:24,0.0,22.0,1.0,0.0,26.0,2.0,135.0,4.0,5.0,4.0,2-10,1.0,4-45,533.0,1.0,11.7,5.2,23,34,0.6764705882352942,1,1,1.0,27,24,1644,2,10,0.2,4,45,1
401442016,Michigan,Big Ten,home,45,21-35,0.0,25.0,1-2,1.0,1.0,0.0,8.0,2.0,0.0,78.0,3.0,11.0,342.0,2.0,2.0,2.0,32:25,0.0,16.0,2.0,0.0,40.0,3.0,185.0,1.0,1.0,1.0,3-13,2.0,5-28,527.0,3.0,9.8,4.6,21,35,0.6,1,2,0.5,32,25,1945,3,13,0.23076923076923078,5,28,0
401442017,Kentucky,SEC,home,0,22-37,0.0,10.0,3-5,0.0,0.0,,,2.0,0.0,16.0,1.0,,117.0,0.0,,0.0,34:17,0.0,25.0,3.0,0.0,32.0,0.0,68.0,1.0,1.0,1.0,2-18,2.0,3-35,185.0,2.0,3.2,2.1,22,37,0.5945945945945946,3,5,0.6,34,17,2057,2,18,0.1111111111111111,3,35,0
401442018,Kansas State,Big 12,home,20,18-35,0.0,18.0,2-3,0.0,0.0,,,2.0,0.0,67.0,5.0,8.0,210.0,0.0,,0.0,34:56,0.0,1.0,1.0,0.0,39.0,2.0,191.0,2.0,2.0,2.0,7-18,,6-40,401.0,2.0,6.0,4.9,18,35,0.5142857142857142,2,3,0.6666666666666666,34,56,2096,7,18,0.3888888888888889,6,40,0
401442019,Clemson,ACC,home,14,30-56,0.0,34.0,0-3,0.0,0.0,,,2.0,0.0,90.0,4.0,6.0,320.0,0.0,,0.0,36:23,,,,0.0,45.0,1.0,164.0,4.0,4.0,4.0,7-19,,4-45,484.0,2.0,5.7,3.6,30,56,0.5357142857142857,0,3,0.0,36,23,2183,7,19,0.3684210526315789,4,45,0
401442030,Arkansas,SEC,home,55,19-29,,29.0,0-0,1.0,1.0,0.0,17.0,1.0,0.0,38.0,2.0,9.0,287.0,,2.0,2.0,43:26,0.0,3.0,1.0,,52.0,5.0,394.0,,,,8-15,,7-61,681.0,2.0,9.9,7.6,19,29,0.6551724137931034,0,0,,43,26,2606,8,15,0.5333333333333333,7,61,1
401442031,Ole Miss,SEC,home,25,25-40,,27.0,2-7,2.0,2.0,0.0,0.0,2.0,0.0,34.0,3.0,1.0,361.0,,1.0,2.0,26:28,,,,,43.0,2.0,197.0,,,,5-13,,7-81,558.0,4.0,9.0,4.6,25,40,0.625,2,7,0.2857142857142857,26,28,1588,5,13,0.38461538461538464,7,81,1
401442032,Minnesota,Big Ten,home,28,11-16,1.0,14.0,0-0,0.0,0.0,1.0,70.0,0.0,0.0,118.0,3.0,4.0,138.0,1.0,1.0,2.0,25:11,,,,0.0,34.0,1.0,75.0,2.0,0.0,2.0,5-12,1.0,2-20,213.0,0.0,8.6,2.2,11,16,0.6875,0,0,,25,11,1511,5,12,0.4166666666666667,2,20,0
401442033,Florida State,ACC,home,35,27-38,0.0,26.0,0-3,0.0,1.0,,,1.0,0.0,29.0,2.0,9.0,418.0,0.0,,2.0,29:16,,,,0.0,34.0,2.0,169.0,5.0,4.0,5.0,5-12,0.0,3-25,587.0,1.0,11.0,5.0,27,38,0.7105263157894737,0,3,0.0,29,16,1756,5,12,0.4166666666666667,3,25,1
401442034,Washington,Pac-12,home,27,32-55,0.0,25.0,2-3,0.0,0.0,,,1.0,0.0,12.0,1.0,9.0,287.0,0.0,,2.0,35:46,0.0,0.0,1.0,0.0,28.0,1.0,153.0,2.0,2.0,2.0,11-20,,6-40,440.0,1.0,5.2,5.5,32,55,0.5818181818181818,2,3,0.6666666666666666,35,46,2146,11,20,0.55,6,40,0
401442035,NC State,ACC,home,12,22-48,0.0,13.0,0-1,0.0,0.0,0.0,0.0,2.0,,,,12.0,269.0,2.0,2.0,0.0,24:26,0.0,8.0,2.0,0.0,18.0,0.0,27.0,4.0,4.0,4.0,5-18,,6-35,296.0,2.0,5.6,1.5,22,48,0.4583333333333333,0,1,0.0,24,26,1466,5,18,0.2777777777777778,6,35,0
401442036,South Carolina,SEC,home,38,31-47,2.0,20.0,1-1,1.0,0.0,2.0,142.0,1.0,0.0,52.0,2.0,8.0,287.0,3.0,3.0,3.0,22:58,0.0,12.0,2.0,0.0,21.0,0.0,76.0,2.0,2.0,2.0,5-14,1.0,6-58,363.0,2.0,6.1,3.6,31,47,0.6595744680851063,1,1,1.0,22,58,1378,5,14,0.35714285714285715,6,58,0
401442037,Bowling Green,Mid-American,home,19,16-26,1.0,16.0,0-0,1.0,0.0,0.0,17.0,1.0,1.0,175.0,5.0,5.0,221.0,1.0,1.0,1.0,21:50,,,,0.0,21.0,0.0,73.0,0.0,0.0,0.0,3-9,1.0,4-41,294.0,2.0,8.5,3.5,16,26,0.6153846153846154,0,0,,21,50,1310,3,9,0.3333333333333333,4,41,1
401442038,Fresno State,Mountain West,home,29,23-35,,27.0,0-0,0.0,0.0,0.0,0.0,0.0,,,,3.0,272.0,,1.0,2.0,32:32,,,,,31.0,2.0,229.0,,,,6-12,,6-39,501.0,0.0,7.8,7.4,23,35,0.6571428571428571,0,0,,32,32,1952,6,12,0.5,6,39,1
401442039,South Alabama,Sun Belt,home,23,37-55,0.0,28.0,0-3,0.0,0.0,0.0,0.0,2.0,0.0,105.0,4.0,5.0,377.0,1.0,1.0,3.0,31:16,,,,0.0,25.0,0.0,44.0,0.0,4.0,0.0,7-16,,3-27,421.0,2.0,6.9,1.8,37,55,0.6727272727272727,0,3,0.0,31,16,1876,7,16,0.4375,3,27,0
401442040,Air Force,Mountain West,home,30,4-7,0.0,20.0,2-5,0.0,0.0,,,0.0,0.0,0.0,1.0,6.0,103.0,0.0,,1.0,40:04,,,,0.0,67.0,3.0,276.0,2.0,2.0,2.0,8-16,,2-20,379.0,0.0,14.7,4.1,4,7,0.5714285714285714,2,5,0.4,40,4,2404,8,16,0.5,2,20,1
401442041,Southern Mississippi,Sun Belt,home,38,9-19,,22.0,0-0,3.0,1.0,0.0,0.0,0.0,0.0,97.0,4.0,8.0,189.0,,1.0,3.0,25:38,0.0,12.0,3.0,,35.0,2.0,361.0,,,,2-8,,7-70,550.0,3.0,9.9,10.3,9,19,0.47368421052631576,0,0,,25,38,1538,2,8,0.25,7,70,1
401442042,Houston,American Athletic,home,23,18-28,,22.0,3-5,0.0,2.0,,,0.0,0.0,41.0,4.0,5.0,229.0,,,3.0,32:00,0.0,25.0,1.0,,37.0,0.0,134.0,,,,3-14,,7-60,363.0,0.0,8.2,3.6,18,28,0.6428571428571429,3,5,0.6,32,0,1920,3,14,0.21428571428571427,7,60,1
401442043,Stonehill,NEC,home,76,9-11,,21.0,0-0,1.0,4.0,0.0,38.0,0.0,0.0,54.0,1.0,10.0,186.0,,2.0,4.0,25:22,1.0,77.0,4.0,,39.0,6.0,310.0,,,,6-7,2.0,3-23,496.0,1.0,16.9,7.9,9,11,0.8181818181818182,0,0,,25,22,1522,6,7,0.8571428571428571,3,23,1
401442044,Stonehill,NEC,home,24,12-18,,19.0,0-0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,4.0,6.0,149.0,,2.0,2.0,26:14,0.0,8.0,1.0,,36.0,1.0,189.0,,,,3-8,,5-52,338.0,1.0,8.3,5.3,12,18,0.6666666666666666,0,0,,26,14,1574,3,8,0.375,5,52,0
401442045,Sacred Heart,NEC,home,40,21-30,,27.0,0-0,0.0,0.0,,,0.0,0.0,35.0,2.0,10.0,405.0,,,1.0,30:12,0.0,9.0,1.0,,43.0,4.0,189.0,,,,3-9,,11-109,594.0,0.0,13.5,4.4,21,30,0.7,0,0,,30,12,1812,3,9,0.3333333333333333,11,109,1
401442046,Stonehill,NEC,home,50,13-22,,24.0,2-2,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,8.0,218.0,,1.0,1.0,27:31,,,,,42.0,6.0,399.0,,,,7-11,,7-48,617.0,0.0,9.9,9.5,13,22,0.5909090909090909,2,2,1.0,27,31,1651,7,11,0.6363636363636364,7,48,1
401443323,Holy Cross,Patriot,home,36,12-21,,24.0,2-3,0.0,1.0,0.0,21.0,0.0,0.0,79.0,3.0,10.0,144.0,,2.0,2.0,36:51,0.0,5.0,2.0,,51.0,2.0,326.0,,,,7-16,1.0,10-110,470.0,0.0,6.9,6.4,12,21,0.5714285714285714,2,3,0.6666666666666666,36,51,2211,7,16,0.4375,10,110,1
401443542,UCLA,Pac-12,home,35,21-32,1.0,20.0,0-1,1.0,0.0,1.0,52.0,4.0,0.0,23.0,3.0,5.0,309.0,1.0,1.0,2.0,22:53,,,,0.0,28.0,2.0,142.0,1.0,1.0,1.0,5-10,2.0,4-45,451.0,5.0,9.7,5.1,21,32,0.65625,0,1,0.0,22,53,1373,5,10,0.5,4,45,1
401443543,Wyoming,Mountain West,home,27,18-30,0.0,17.0,0-0,0.0,1.0,,,1.0,0.0,51.0,3.0,9.0,186.0,0.0,,1.0,29:13,,,,0.0,33.0,2.0,105.0,3.0,3.0,3.0,7-16,0.0,3-28,291.0,1.0,6.2,3.2,18,30,0.6,0,0,,29,13,1753,7,16,0.4375,3,28,0
401444115,Bryant,Big South,home,56,31-42,,31.0,1-1,0.0,0.0,0.0,10.0,1.0,0.0,69.0,3.0,8.0,423.0,,2.0,6.0,36:50,0.0,14.0,3.0,,35.0,2.0,200.0,,,,9-12,,10-97,623.0,1.0,10.1,5.7,31,42,0.7380952380952381,1,1,1.0,36,50,2210,9,12,0.75,10,97,1
401444874,Arkansas-Pine Bluff,SWAC,home,76,15-18,,23.0,1-1,0.0,1.0,1.0,55.0,0.0,0.0,15.0,1.0,16.0,299.0,,2.0,2.0,23:26,0.0,44.0,2.0,,38.0,6.0,243.0,,,,3-6,,7-155,542.0,0.0,16.6,6.4,15,18,0.8333333333333334,1,1,1.0,23,26,1406,3,6,0.5,7,155,1
401445817,South Dakota State,MVFC,home,45,14-21,,22.0,0-0,0.0,1.0,0.0,18.0,0.0,0.0,26.0,2.0,9.0,223.0,,2.0,3.0,31:38,0.0,0.0,1.0,,37.0,3.0,284.0,,,,9-14,0.0,3-20,507.0,0.0,10.6,7.7,14,21,0.6666666666666666,0,0,,31,38,1898,9,14,0.6428571428571429,3,20,1
401445818,Bloomsburg,Pennsylvania State Athletic,home,30,7-13,,19.0,0-1,0.0,3.0,0.0,0.0,0.0,0.0,47.0,3.0,12.0,48.0,,1.0,0.0,31:16,0.0,2.0,1.0,,54.0,3.0,180.0,,,,7-16,2.0,6-59,228.0,0.0,3.7,3.3,7,13,0.5384615384615384,0,1,0.0,31,16,1876,7,16,0.4375,6,59,1
401455633,Princeton,Ivy,home,35,19-27,,19.0,0-1,0.0,0.0,0.0,2.0,0.0,0.0,25.0,1.0,5.0,258.0,,1.0,3.0,24:18,,,,,30.0,2.0,110.0,,,,6-11,,4-45,368.0,0.0,9.6,3.7,19,27,0.7037037037037037,0,1,0.0,24,18,1458,6,11,0.5454545454545454,4,45,1
401462216,Lamar,Southland,home,34,15-38,,18.0,2-3,2.0,0.0,0.0,0.0,1.0,0.0,166.0,5.0,4.0,257.0,,1.0,2.0,30:55,0.0,9.0,1.0,,39.0,2.0,119.0,,,,5-19,4.0,6-50,376.0,3.0,6.8,3.1,15,38,0.39473684210526316,2,3,0.6666666666666666,30,55,1855,5,19,0.2631578947368421,6,50,1
401462217,Incarnate Word,Southland,home,48,25-35,,27.0,2-2,2.0,1.0,,,0.0,0.0,89.0,4.0,6.0,347.0,,,4.0,26:25,0.0,-2.0,1.0,,41.0,3.0,203.0,,,,9-15,2.0,7-116,550.0,2.0,9.9,5.0,25,35,0.7142857142857143,2,2,1.0,26,25,1585,9,15,0.6,7,116,1
401462218,Northwestern State,Southland,home,36,25-50,,23.0,4-5,0.0,0.0,0.0,0.0,0.0,0.0,58.0,3.0,4.0,327.0,,1.0,3.0,25:47,0.0,21.0,1.0,,41.0,2.0,159.0,,,,12-23,,8-95,486.0,0.0,6.5,3.9,25,50,0.5,4,5,0.8,25,47,1547,12,23,0.5217391304347826,8,95,1
401462219,Houston Christian,Southland,home,17,27-38,,16.0,0-1,0.0,2.0,,,1.0,0.0,28.0,2.0,5.0,280.0,,,2.0,20:41,,,,,22.0,0.0,72.0,,,,3-12,1.0,6-61,352.0,1.0,7.4,3.3,27,38,0.7105263157894737,0,1,0.0,20,41,1241,3,12,0.25,6,61,0
401462220,Southeastern Louisiana,Southland,home,28,21-39,,21.0,3-5,0.0,2.0,,,0.0,0.0,60.0,3.0,4.0,253.0,,,0.0,27:36,0.0,5.0,1.0,,34.0,4.0,131.0,,,,4-15,0.0,4-55,384.0,0.0,6.5,3.9,21,39,0.5384615384615384,3,5,0.6,27,36,1656,4,15,0.26666666666666666,4,55,1
401462221,Houston Christian,Southland,home,10,23-49,,18.0,1-6,0.0,0.0,1.0,90.0,2.0,0.0,23.0,1.0,4.0,156.0,,3.0,0.0,27:24,0.0,0.0,1.0,,33.0,0.0,111.0,,,,6-20,,8-85,267.0,2.0,3.2,3.4,23,49,0.46938775510204084,1,6,0.16666666666666666,27,24,1644,6,20,0.3,8,85,0
