game_id,school,conference,homeAway,points,completionAttempts,defensiveTDs,firstDowns,fourthDownEff,fumblesLost,fumblesRecovered,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,kickingPoints,netPassingYards,passesDeflected,passesIntercepted,passingTDs,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,qbHurries,rushingAttempts,rushingTDs,rushingYards,sacks,tackles,tacklesForLoss,thirdDownEff,totalFumbles,totalPenaltiesYards,totalYards,turnovers,yardsPerPass,yardsPerRushAttempt
401426339,Gardner-Webb,Big South,away,7,11-32,1,7,0-0,1,0,1,45,3,0,10,1,1,124,1,1,0,21:34,,,,10,19,0,19,3,29,10,2-14,1,4-25,143,4,3.9,1.0
401426339,Marshall,Sun Belt,home,28,21-33,0,21,0-2,0,2,0,22,1,,,,4,185,4,3,2,38:26,0,21,2,12,53,2,236,3,18,9,9-21,2,10-96,421,1,5.6,4.5
401426340,Arkansas State,Sun Belt,home,45,25-33,1,22,2-2,0,2,,,0,1,171,4,9,254,4,,2,35:08,0,11,2,0,44,3,101,3,42,4,9-17,1,9-94,355,0,7.7,2.3
401426340,Louisiana Monroe,Sun Belt,away,28,12-20,0,18,1-2,1,0,,,0,0,47,3,4,138,3,,2,24:52,0,-2,3,1,37,2,152,3,57,13,3-12,4,10-105,290,1,6.9,4.1
401426341,Louisiana,Sun Belt,home,17,22-36,1,17,1-1,1,2,0,46,2,0,36,2,5,115,4,1,1,29:42,1,80,3,6,30,0,161,2,30,6,6-16,2,7-66,276,3,3.2,5.4
401426341,South Alabama,Sun Belt,away,20,18-41,0,20,1-3,1,2,0,51,1,0,14,1,8,245,1,2,0,30:18,0,1,2,3,37,2,116,1,31,4,12-21,1,8-60,361,2,6.0,3.1
401426342,Georgia Southern,Sun Belt,away,33,30-49,0,25,1-2,1,1,0,0,4,0,75,3,9,357,4,1,3,28:15,0,2,1,0,28,1,92,2,53,6,7-14,1,7-60,449,5,7.3,3.3
401426342,Georgia State,Sun Belt,home,41,16-25,0,26,3-3,1,1,0,3,1,,,,11,186,4,4,2,31:45,0,-4,1,2,54,3,335,0,48,4,4-14,2,10-108,521,2,7.4,6.2
401426343,Arkansas State,Sun Belt,home,20,16-26,0,11,1-1,1,0,,,0,0,127,5,8,247,3,,2,23:15,0,9,1,3,27,0,20,0,53,3,4-13,1,0-0,267,1,9.5,0.7
401426343,James Madison,Sun Belt,away,42,28-37,0,33,1-1,0,1,,,0,0,49,3,6,394,4,,4,36:45,0,30,3,1,43,2,204,6,31,9,6-12,0,5-36,598,0,10.6,4.7
401426344,Coastal Carolina,Sun Belt,away,28,19-28,0,20,0-0,0,4,,,0,0,45,2,4,246,1,,1,27:14,,,,1,30,3,187,3,44,7,7-14,0,13-130,433,0,8.8,6.2
401426344,Louisiana Monroe,Sun Belt,home,21,27-31,0,24,0-2,2,0,,,0,0,21,1,3,279,2,,2,32:46,0,0,2,1,39,1,145,1,32,4,7-13,2,5-45,424,2,9.0,3.7
401426345,Appalachian State,Sun Belt,away,24,40-53,0,20,2-6,1,0,0,0,1,0,123,5,4,395,2,1,3,27:21,0,14,1,0,21,0,41,2,31,4,6-15,1,11-90,436,2,7.5,2.0
401426345,Texas State,Sun Belt,home,36,26-35,1,22,0-0,0,1,1,94,1,0,0,1,12,281,3,1,2,32:39,0,17,1,1,29,1,53,2,40,4,9-15,0,5-50,334,1,8.0,1.8
401426346,Southern Mississippi,Sun Belt,away,10,19-35,0,14,1-1,1,0,0,0,3,0,43,2,4,157,2,2,1,25:12,0,30,2,3,26,0,48,4,33,7,6-14,1,8-85,205,4,4.5,1.8
401426346,Troy,Sun Belt,home,27,17-23,0,19,0-0,0,1,0,44,2,0,17,2,9,237,4,3,1,34:48,0,7,1,3,35,2,101,5,29,8,5-12,0,4-35,338,2,10.3,2.9
401426347,Louisiana,Sun Belt,away,23,17-29,0,16,2-3,0,2,0,25,0,,,,11,230,1,1,2,28:18,0,-1,1,0,34,0,108,5,30,11,5-15,0,6-52,338,0,7.9,3.2
401426347,Marshall,Sun Belt,home,13,16-22,0,17,2-4,1,0,,,1,0,69,3,1,137,3,,0,31:42,0,6,1,9,44,2,139,2,27,6,1-11,2,6-40,276,2,6.2,3.2
401426348,Coastal Carolina,Sun Belt,home,21,27-38,0,23,2-5,1,0,,,0,0,68,3,3,366,1,,3,36:58,,,,0,42,0,88,1,25,4,8-17,1,6-56,454,1,9.6,2.1
401426348,Old Dominion,Sun Belt,away,49,13-17,0,23,1-1,0,1,,,0,0,45,2,7,201,2,,3,23:02,,,,2,31,4,324,7,36,12,3-6,0,8-88,525,0,11.8,10.5
401426349,Georgia Southern,Sun Belt,home,45,38-64,1,29,1-1,0,2,0,38,1,0,37,2,13,578,11,3,4,27:30,1,19,2,2,16,0,12,3,43,5,6-18,0,7-75,590,1,9.0,0.8
401426349,James Madison,Sun Belt,away,38,28-48,0,31,1-3,1,0,0,-7,3,0,121,5,8,468,8,1,2,32:30,0,15,2,6,40,3,207,0,33,5,7-16,1,10-54,675,4,9.8,5.2
401426350,Louisiana Monroe,Sun Belt,away,34,20-27,0,18,2-2,0,0,,,1,0,49,3,10,371,2,,4,28:18,,,,1,31,0,67,2,46,5,3-12,,3-25,438,1,13.7,2.2
401426350,South Alabama,Sun Belt,home,41,25-33,0,25,0-1,0,0,0,6,0,0,100,5,11,420,2,1,3,31:42,0,33,2,1,41,2,195,3,32,6,6-13,1,5-62,615,0,12.7,4.8
401426351,Arkansas State,Sun Belt,away,19,25-34,0,20,0-1,0,0,0,19,0,0,72,3,5,236,4,2,2,29:40,0,-1,1,0,31,0,50,1,26,4,6-14,,11-90,286,0,6.9,1.6
401426351,Southern Mississippi,Sun Belt,home,20,17-32,0,22,2-3,0,0,,,2,,,,2,177,2,,1,30:20,0,31,3,1,37,2,168,4,40,9,6-14,,6-72,345,2,5.5,4.5
401426352,Texas State,Sun Belt,away,14,21-32,0,13,0-1,0,0,0,0,0,0,45,2,2,207,4,1,1,30:26,0,2,1,5,28,1,86,3,29,4,5-15,1,2-20,293,0,6.5,3.1
401426352,Troy,Sun Belt,home,17,16-28,0,17,0-0,0,0,,,1,0,1,1,5,299,1,,2,29:34,0,5,1,2,34,0,107,0,26,2,3-12,,3-39,406,1,10.7,3.1
401426353,Appalachian State,Sun Belt,home,42,7-17,0,26,3-4,1,3,0,12,0,0,63,1,6,62,5,1,0,36:34,0,8,2,3,64,6,404,6,31,7,4-13,1,5-60,466,1,3.6,6.3
401426353,Georgia State,Sun Belt,away,17,9-23,0,20,0-0,3,1,,,1,0,20,3,5,73,2,,0,23:26,,,,2,41,2,228,0,44,1,5-14,3,4-46,301,4,3.2,5.6
401426354,South Alabama,Sun Belt,home,6,29-41,0,15,1-1,0,0,0,0,1,0,12,1,6,224,0,1,0,26:36,0,4,2,2,21,0,31,4,40,8,4-13,1,6-60,255,1,5.5,1.5
401426354,Troy,Sun Belt,away,10,14-19,0,16,2-2,0,0,0,0,1,,,,4,138,2,1,0,33:24,,,,2,41,1,128,3,45,6,1-12,,5-35,266,1,7.3,3.1
401426355,James Madison,Sun Belt,home,12,13-35,0,10,0-2,1,2,0,14,4,,,,6,164,4,2,1,28:26,0,1,1,6,37,0,83,3,32,9,0-17,1,4-33,247,5,4.7,2.2
401426355,Marshall,Sun Belt,away,26,15-31,0,12,1-2,1,2,0,25,2,,,,6,159,4,4,1,31:34,0,56,4,7,44,2,167,7,28,11,3-18,1,7-60,326,3,5.1,3.8
401426356,Georgia Southern,Sun Belt,away,28,22-27,0,25,1-3,0,2,,,0,0,64,3,4,192,7,,1,34:33,0,9,1,1,50,3,223,1,22,2,8-15,2,3-25,415,0,7.1,4.5
401426356,Old Dominion,Sun Belt,home,23,23-43,0,18,1-4,0,0,,,0,0,43,2,11,328,2,,1,25:27,0,23,2,1,22,1,133,0,36,4,2-11,,6-60,461,0,7.6,6.0
401426357,Arkansas State,Sun Belt,away,18,13-32,0,13,0-0,0,2,,,1,0,36,4,6,189,4,,1,22:12,0,-6,1,3,21,0,82,2,35,7,0-11,0,7-74,271,1,5.9,3.9
401426357,Louisiana,Sun Belt,home,38,21-37,0,27,1-1,2,0,0,0,0,0,17,1,8,316,4,1,5,37:48,0,22,1,9,50,0,206,3,24,4,10-18,3,8-60,522,2,8.5,4.1
401426358,Southern Mississippi,Sun Belt,away,20,18-26,0,17,1-1,1,0,0,33,2,0,12,1,8,187,3,1,1,34:10,0,-2,1,1,49,1,131,3,34,12,7-19,3,5-50,318,3,7.2,2.7
401426358,Texas State,Sun Belt,home,14,26-43,0,12,0-2,0,1,0,0,1,0,24,1,2,249,2,2,2,25:50,,,,0,20,0,-6,3,42,12,2-14,1,4-30,243,1,5.8,-0.3
401426359,Louisiana,Sun Belt,away,24,21-46,0,18,0-5,1,1,0,0,3,0,71,3,4,336,2,1,2,26:47,0,0,1,0,30,1,103,1,21,3,5-14,2,7-55,439,4,7.3,3.4
401426359,Southern Mississippi,Sun Belt,home,39,9-18,1,15,0-0,1,1,1,84,1,0,64,3,7,189,5,3,3,33:13,0,4,1,6,48,1,150,4,22,6,7-16,2,8-50,339,2,10.5,3.1
401426360,Appalachian State,Sun Belt,home,42,21-29,0,29,0-1,0,0,0,0,1,0,70,2,6,225,5,1,4,31:53,0,26,5,5,43,2,287,3,20,6,5-11,1,5-37,512,1,7.8,6.7
401426360,Robert Morris,Big South,away,3,10-30,0,7,1-1,0,0,0,3,1,0,38,2,3,70,2,1,0,32:37,,,,0,27,0,78,1,43,5,4-17,,3-30,148,1,2.3,2.9
401426361,Georgia State,Sun Belt,home,31,14-20,0,24,3-4,1,2,0,15,0,0,46,4,7,195,4,1,1,37:10,0,32,2,2,62,3,223,6,37,7,7-17,2,4-30,418,1,9.8,3.6
401426361,Old Dominion,Sun Belt,away,17,19-34,0,11,0-2,1,2,,,1,0,17,1,5,257,1,,2,22:50,0,2,2,0,22,0,16,1,58,6,4-14,1,6-34,273,2,7.6,0.7
401426362,Coastal Carolina,Sun Belt,away,24,13-24,0,20,1-1,0,2,,,0,0,22,1,6,121,4,,1,35:00,0,13,2,10,45,2,150,4,34,8,3-14,0,6-65,271,0,5.0,3.3
401426362,Marshall,Sun Belt,home,13,19-37,0,20,0-1,2,0,,,0,0,57,3,7,320,3,,0,25:00,0,16,2,9,37,1,87,2,32,7,4-15,3,11-83,407,2,8.6,2.4
401426363,Arkansas State,Sun Belt,home,3,22-39,0,9,1-2,1,0,,,0,0,52,3,3,177,4,,0,24:01,0,25,3,1,19,0,-19,0,31,6,2-14,2,2-25,158,1,4.5,-1.0
401426363,South Alabama,Sun Belt,away,31,17-24,0,16,2-4,0,2,,,0,0,14,1,3,179,4,,1,35:59,0,9,1,6,47,3,183,4,34,11,3-15,1,8-35,362,0,7.5,3.9
401426364,Appalachian State,Sun Belt,away,28,19-28,0,16,0-1,1,1,,,1,0,75,4,4,279,1,,2,22:04,0,-1,1,2,27,2,88,2,37,8,5-11,1,3-20,367,2,10.0,3.3
401426364,Coastal Carolina,Sun Belt,home,35,19-27,0,23,0-1,1,1,0,54,0,0,50,4,5,284,0,1,3,37:56,,,,3,45,2,192,2,29,7,9-15,2,4-50,476,1,10.5,4.3
401426365,Georgia Southern,Sun Belt,home,31,26-45,1,21,0-1,0,1,1,43,1,0,44,3,7,278,4,2,2,22:56,0,-3,1,0,18,1,88,4,39,4,4-12,0,7-60,366,1,6.2,4.9
401426365,South Alabama,Sun Belt,away,38,16-27,0,29,1-1,1,0,0,0,2,0,58,2,8,193,2,1,1,37:04,0,0,1,3,56,4,321,1,29,6,8-15,2,13-118,514,3,7.1,5.7
401426366,Marshall,Sun Belt,away,12,13-25,0,20,0-0,0,6,0,7,2,,,,12,89,6,1,0,38:11,,,,5,56,0,298,3,22,4,5-19,1,8-91,387,2,3.6,5.3
401426366,Old Dominion,Sun Belt,home,0,24-46,0,12,0-2,3,0,0,10,1,0,16,1,,198,5,2,0,21:49,0,45,3,2,14,0,11,0,23,6,2-14,4,7-75,209,4,4.3,0.8
401426367,Louisiana,Sun Belt,home,17,13-29,0,21,1-1,0,0,0,0,0,0,22,1,5,112,6,1,0,29:52,0,21,4,2,44,2,203,3,34,6,7-16,2,3-17,315,0,3.9,4.6
401426367,Troy,Sun Belt,away,23,21-35,0,21,2-2,0,0,,,1,,,,5,223,5,,2,30:08,,,,5,36,1,154,2,30,5,6-15,,6-45,377,1,6.4,4.3
401426368,Louisiana Monroe,Sun Belt,home,31,29-41,0,23,1-1,3,0,,,1,0,111,6,7,313,2,,3,28:29,,,,3,29,1,67,1,45,5,9-15,3,3-35,380,4,7.6,2.3
401426368,Texas State,Sun Belt,away,30,29-41,0,19,0-2,0,6,0,15,0,0,73,3,12,237,3,1,2,31:31,0,58,1,2,32,1,130,4,28,8,9-18,0,5-55,367,0,5.8,4.1
401426369,Georgia State,Sun Belt,away,42,15-23,0,31,0-1,1,1,0,0,0,,,,6,133,2,1,2,36:42,0,-4,1,8,59,4,388,7,23,12,6-14,2,9-96,521,1,5.8,6.6
401426369,Southern Mississippi,Sun Belt,home,14,13-32,0,16,2-2,1,2,,,1,,,,2,169,1,,1,23:18,0,4,2,0,28,1,33,2,37,6,2-14,1,6-68,202,2,5.3,1.2
401426370,Georgia Southern,Sun Belt,away,17,30-53,0,24,3-5,1,0,0,4,0,0,42,3,5,358,5,1,2,28:36,0,14,1,1,25,0,72,1,25,2,2-14,1,7-50,430,1,6.8,2.9
401426370,Louisiana,Sun Belt,home,36,17-32,0,22,4-5,0,2,,,1,0,65,2,18,193,11,,3,31:24,0,90,4,6,39,0,242,2,35,5,3-14,1,4-25,435,1,6.0,6.2
401426371,Coastal Carolina,Sun Belt,home,26,8-15,0,18,1-1,0,2,,,2,,,,8,191,7,,0,30:30,,,,5,42,3,170,6,27,10,4-12,0,7-56,361,2,12.7,4.0
401426371,Southern Mississippi,Sun Belt,away,23,20-38,0,20,1-2,1,0,0,21,0,0,86,4,11,313,0,2,1,29:30,,,,1,28,1,52,2,21,11,5-14,1,8-78,365,1,8.2,1.9
401426372,Georgia State,Sun Belt,home,28,25-41,0,29,4-7,1,0,0,13,1,,,,4,349,6,1,1,34:41,0,11,1,5,56,3,186,2,29,6,13-24,4,7-55,535,2,8.5,3.3
401426372,Louisiana Monroe,Sun Belt,away,31,15-28,1,17,0-0,0,2,0,34,1,,,,11,225,4,1,0,25:19,1,30,2,1,28,1,75,4,65,9,3-12,1,7-75,300,1,8.0,2.7
401426373,Appalachian State,Sun Belt,away,21,15-34,1,17,3-6,1,1,0,0,1,1,146,5,3,177,4,1,1,31:46,0,2,1,5,40,1,116,1,22,3,5-17,1,6-65,293,2,5.2,2.9
401426373,Marshall,Sun Belt,home,28,17-29,1,17,1-2,1,2,0,0,1,0,57,3,4,220,6,1,2,28:14,1,11,3,12,37,1,121,2,29,7,6-15,1,8-86,341,2,7.6,3.3
401426374,James Madison,Sun Belt,away,37,18-22,1,22,1-1,0,2,1,44,2,0,27,1,13,304,5,3,0,38:12,,,,0,51,3,187,4,22,8,7-13,2,4-30,491,2,13.8,3.7
401426374,Old Dominion,Sun Belt,home,3,14-26,0,11,1-2,1,0,0,46,3,0,37,2,3,149,1,2,0,21:48,,,,0,29,0,78,2,41,5,4-13,2,3-20,227,4,5.7,2.7
401426375,South Alabama,Sun Belt,home,38,20-34,1,19,6-6,0,0,1,15,0,0,41,3,8,274,3,1,4,33:33,0,16,4,1,39,0,106,3,45,12,5-17,1,11-121,380,0,8.1,2.7
401426375,Texas State,Sun Belt,away,21,24-42,0,20,2-3,0,0,,,1,0,66,4,3,143,5,,1,26:27,0,4,1,5,25,2,87,2,37,5,3-15,,5-45,230,1,3.4,3.5
401426376,Appalachian State,Sun Belt,home,27,15-21,0,24,1-1,0,1,,,0,0,22,2,9,291,8,,2,32:42,0,-14,1,2,42,1,207,3,35,6,3-11,3,3-17,498,0,13.9,4.9
401426376,Old Dominion,Sun Belt,away,14,22-37,0,20,0-2,1,0,,,0,0,64,3,2,308,2,,2,27:18,0,8,2,1,28,0,86,2,39,4,7-14,2,7-55,394,1,8.3,3.1
401426377,Georgia Southern,Sun Belt,home,10,22-40,0,20,0-0,1,0,,,1,0,0,1,4,205,4,,1,23:06,,,,5,24,0,179,1,51,5,2-11,1,5-45,384,2,5.1,7.5
401426377,Marshall,Sun Belt,away,23,17-32,0,29,0-2,0,2,0,18,0,,,,5,274,5,1,2,36:54,0,11,1,5,54,1,255,2,28,3,10-19,0,6-63,529,0,8.6,4.7
401426378,Georgia State,Sun Belt,away,40,8-15,0,9,1-1,1,8,,,0,0,17,1,10,176,0,,1,24:45,0,2,1,2,35,2,81,3,34,9,3-13,1,6-54,257,1,11.7,2.3
401426378,James Madison,Sun Belt,home,42,21-27,0,22,1-1,4,2,,,0,0,68,4,6,274,3,,4,35:15,0,-16,4,4,45,2,151,5,22,7.5,9-14,7,5-30,425,4,10.1,3.4
401426379,South Alabama,Sun Belt,away,27,17-26,0,16,2-4,1,0,0,14,2,0,96,3,9,257,1,1,3,28:46,0,16,1,4,35,0,154,2,23,9,5-14,1,5-51,411,3,9.9,4.4
401426379,Southern Mississippi,Sun Belt,home,20,19-34,0,21,2-3,0,2,0,17,1,,,,8,196,2,2,1,31:14,,,,3,33,1,102,2,25,4,6-15,0,4-36,298,1,5.8,3.1
401426380,Arkansas State,Sun Belt,away,13,22-40,0,14,1-2,0,0,,,0,0,75,5,7,237,3,,1,25:57,0,-1,2,0,23,0,54,3,50,6,3-15,1,2-16,291,0,5.9,2.3
401426380,Texas State,Sun Belt,home,16,23-37,0,19,1-1,0,0,,,0,0,70,4,10,196,6,,0,34:03,0,-3,3,1,38,1,144,1,37,8,6-17,,1-15,340,0,5.3,3.8
401426381,Louisiana Monroe,Sun Belt,away,16,17-29,0,19,0-2,1,0,,,0,0,46,2,4,145,3,,0,27:18,,,,1,33,2,83,1,26,5,7-13,1,7-53,228,1,5.0,2.5
401426381,Troy,Sun Belt,home,34,10-17,0,21,1-2,0,1,,,0,0,45,2,10,78,3,,0,32:42,0,43,2,1,43,3,264,5,24,5,6-12,0,11-120,342,0,4.6,6.1
401426382,Appalachian State,Sun Belt,away,48,15-26,0,25,0-2,0,2,0,19,0,,,,16,253,6,1,0,32:33,0,6,1,2,48,5,376,0,37,1,5-13,0,6-61,629,0,9.7,7.8
401426382,Georgia Southern,Sun Belt,home,51,34-51,0,27,1-1,1,0,,,1,0,48,2,9,385,5,,3,27:27,,,,1,26,4,102,1,43,3,6-13,1,3-39,487,2,7.5,3.9
401426383,Coastal Carolina,Sun Belt,away,7,11-26,0,11,2-3,1,0,,,1,0,25,2,1,93,0,,1,30:37,0,25,2,5,39,0,90,1,31,5,5-17,2,5-50,183,2,3.6,2.3
401426383,James Madison,Sun Belt,home,47,17-32,0,25,0-0,0,2,0,0,0,0,15,1,11,287,3,1,4,29:23,0,0,1,2,34,2,215,5,35,9,5-12,0,3-25,502,0,9.0,6.3
401426384,Arkansas State,Sun Belt,home,19,21-37,0,13,1-2,0,2,0,69,2,0,71,5,7,221,2,1,1,27:25,0,23,2,0,25,1,38,3,36,3,3-13,2,5-46,259,2,6.0,1.5
401426384,Troy,Sun Belt,away,48,9-15,1,23,3-3,1,0,1,78,1,0,42,2,6,144,7,2,1,32:35,0,40,4,2,51,5,268,3,37,7,4-11,4,3-25,412,2,9.6,5.3
401426385,Louisiana Monroe,Sun Belt,home,10,17-27,0,13,1-2,0,0,,,0,0,50,4,4,122,1,,1,31:40,,,,3,33,0,109,1,35,5,7-17,1,2-15,231,0,4.5,3.3
401426385,Southern Mississippi,Sun Belt,away,20,11-17,0,21,0-1,0,0,,,0,,,,8,183,3,,1,28:20,0,30,3,4,46,1,265,4,29,13,2-11,1,5-42,448,0,10.8,5.8
401426386,Louisiana,Sun Belt,away,41,21-32,0,27,1-2,0,1,0,0,1,0,68,4,11,271,8,1,3,30:34,0,29,1,1,36,2,165,2,25,4,6-11,0,3-25,436,1,8.5,4.6
401426386,Texas State,Sun Belt,home,13,13-27,0,15,0-1,1,0,0,0,1,0,50,4,7,133,4,1,0,29:26,0,0,1,3,37,1,223,1,22,6,7-15,1,4-35,356,2,4.9,6.0
401426389,Old Dominion,Sun Belt,away,20,21-36,0,17,1-2,0,0,0,0,0,0,66,3,8,285,1,1,2,24:52,,,,6,25,0,96,1,38,2,7-15,1,5-55,381,0,7.9,3.8
401426389,South Alabama,Sun Belt,home,27,17-29,0,24,3-3,0,0,,,1,0,20,1,9,190,6,,3,35:08,0,0,2,4,49,0,208,3,40,5,9-17,,5-40,398,1,6.6,4.2
401426390,Georgia State,Sun Belt,away,23,19-26,0,19,1-2,0,0,,,0,0,20,2,5,291,1,,1,29:47,0,2,2,1,43,2,74,2,27,6,7-16,1,6-58,365,0,11.2,1.7
401426390,Marshall,Sun Belt,home,28,18-28,0,25,1-2,0,0,,,0,,,,4,208,3,,2,30:13,0,8,2,3,41,2,278,7,29,12,7-15,1,7-60,486,0,7.4,6.8
401426393,Marshall,Sun Belt,away,7,11-21,0,15,0-1,1,4,0,0,0,0,37,2,1,78,1,1,0,30:56,0,6,2,2,48,1,96,3,28,3,8-19,1,7-64,174,1,3.7,2.0
401426393,Troy,Sun Belt,home,16,15-25,0,13,1-2,2,2,,,1,,,,10,321,3,,0,29:04,0,7,1,4,31,0,100,7,32,12,3-14,2,8-69,421,3,12.8,3.2
401426492,Bryant,Big South,home,21,22-37,,17,0-1,1,0,0,28,0,0,116,5,3,271,,1,3,27:51,,,,,29,0,-7,,,,6-14,4,11-78,264,1,7.3,-0.2
401426492,Rhode Island,CAA,away,35,14-20,,23,0-1,1,1,,,1,0,138,4,3,290,,,2,32:09,0,27,2,,41,3,212,,,,3-6,1,11-108,502,2,14.5,5.2
401426530,Charlotte,Conference USA,away,13,16-28,0,11,0-2,0,0,,,1,0,94,5,1,217,0,,2,25:04,0,13,3,0,23,0,62,0,32,0,2-11,,10-85,279,1,7.8,2.7
401426530,Florida Atlantic,Conference USA,home,43,17-25,1,26,2-2,0,0,1,63,0,0,24,1,13,264,2,1,1,34:56,,,,0,49,3,218,4,26,0,8-16,,6-54,482,0,10.6,4.4
401426531,North Texas,Conference USA,away,31,16-29,0,24,1-1,1,2,,,0,0,12,1,7,236,5,,3,31:25,0,4,1,0,41,1,163,1,40,0,6-12,1,6-65,399,1,8.1,4.0
401426531,UTEP,Conference USA,home,13,21-48,0,22,2-6,1,2,,,0,0,22,1,7,293,2,,1,28:35,,,,0,30,0,107,0,40,0,7-18,1,5-50,400,1,6.1,3.6
401426532,Austin Peay,Atlantic Sun,away,27,15-21,0,19,2-2,2,0,0,0,2,0,40,2,9,156,6,1,2,32:39,0,32,2,2,48,1,171,0,36,2,7-18,3,8-60,327,4,7.4,3.6
401426532,Western Kentucky,Conference USA,home,38,20-34,1,19,1-1,0,4,1,34,1,,,,8,279,1,2,4,27:31,0,31,3,4,32,0,108,5,40,7,5-14,0,8-86,387,1,8.2,3.4
401426533,Bryant,Big South,away,37,29-41,0,28,2-2,1,1,,,0,0,118,3,7,349,7,,2,38:18,0,4,1,1,37,3,121,1,34,0,10-17,2,15-130,470,1,8.5,3.3
401426533,Florida International,Conference USA,home,38,30-52,0,27,4-6,0,2,,,0,0,114,4,6,310,4,,5,21:42,0,6,1,2,26,0,67,3,40,0,4-15,0,8-70,377,0,6.0,2.6
401426534,Alabama A&M,SWAC,away,0,16-33,0,15,3-6,1,0,0,0,3,0,40,2,,137,1,1,0,30:00,,,,3,39,0,98,1,37,3.5,3-15,1,4-45,235,4,4.2,2.5
401426534,UAB,Conference USA,home,59,18-27,2,25,1-2,0,1,1,118,1,0,9,1,11,247,4,3,2,30:00,1,29,2,2,36,4,231,3,33,4,4-9,0,9-75,478,1,9.1,6.4
401426535,Charlotte,Conference USA,home,24,17-31,0,22,0-2,0,0,,,0,0,103,6,6,248,1,,0,27:55,0,5,1,5,37,3,131,1,30,6,7-15,,9-83,379,0,8.0,3.5
401426535,William & Mary,CAA,away,41,13-19,0,25,2-2,0,0,,,0,0,23,1,11,256,8,,2,32:05,0,-1,1,4,47,3,303,4,31,8,3-11,,7-80,559,0,13.5,6.4
401426536,Florida Atlantic,Conference USA,away,38,24-42,0,25,0-1,2,0,,,0,0,19,1,8,364,2,,5,24:19,0,57,4,7,29,0,100,4,28,7,7-13,2,8-90,464,2,8.7,3.4
401426536,Ohio,Mid-American,home,41,27-34,0,26,0-0,0,2,,,0,0,60,5,11,345,4,,4,35:41,0,0,2,7,39,1,131,2,25,3,5-12,0,7-55,476,0,10.1,3.4
401426537,Louisiana Tech,Conference USA,away,24,27-46,0,19,0-0,0,1,0,11,3,0,2,1,6,336,1,1,3,28:28,0,43,1,0,22,0,11,1,56,7,6-17,0,9-65,347,3,7.3,0.5
401426537,Missouri,SEC,home,52,20-30,1,28,1-2,1,0,1,58,1,0,23,1,10,235,8,3,1,31:32,,,,2,50,5,323,4,44,9,6-12,1,10-100,558,2,7.8,6.5
401426538,James Madison,Sun Belt,home,44,21-33,0,31,0-2,0,2,,,0,0,20,2,6,287,0,,6,36:55,0,52,4,6,52,0,261,4,33,14,9-17,1,6-70,548,0,8.7,5.0
401426538,Middle Tennessee,Conference USA,away,7,19-33,0,10,0-1,1,0,,,0,0,24,1,1,107,2,,1,23:05,,,,4,28,0,12,2,52,8,4-16,1,5-43,119,1,3.2,0.4
401426539,North Texas,Conference USA,home,10,16-34,0,21,1-3,1,4,,,2,0,44,3,4,220,1,,0,33:53,,,,1,47,1,202,1,40,4,6-18,2,6-40,422,3,6.5,4.3
401426539,SMU,American Athletic,away,48,25-34,0,23,0-0,2,2,0,28,0,0,48,1,12,426,6,2,4,26:07,0,-7,1,6,32,2,150,1,44,7,7-13,2,4-42,576,2,12.5,4.7
401426540,Rice,Conference USA,away,14,14-28,0,14,1-3,0,0,,,4,0,65,3,2,134,0,,0,32:52,,,,0,34,2,146,1,42,2,5-16,,4-55,280,4,4.8,4.3
401426540,USC,Pac-12,home,66,25-30,3,27,0-0,0,0,3,164,0,0,16,1,12,330,3,4,2,27:08,0,4,2,2,28,4,208,4,38,8,5-7,,6-60,538,0,11.0,7.4
401426541,Oklahoma,Big 12,home,45,15-23,0,23,1-1,0,0,0,0,0,0,51,2,9,233,6,1,2,21:27,0,17,2,10,38,4,259,6,38,9,3-8,1,7-59,492,0,10.1,6.8
401426541,UTEP,Conference USA,away,13,31-51,0,26,1-2,0,0,,,1,0,31,2,7,288,3,,0,38:33,0,-2,2,0,31,1,28,2,32,3,5-15,3,6-50,316,1,5.6,0.9
401426542,Houston,American Athletic,away,37,22-32,0,20,0-0,1,0,0,32,0,0,22,1,9,206,3,1,3,35:27,0,8,1,5,44,1,140,3,32,6,13-21,1,11-75,346,1,6.4,3.2
401426542,UT San Antonio,Conference USA,home,35,28-45,0,24,0-2,0,1,,,1,,,,9,337,5,,3,24:33,0,1,1,4,28,1,104,4,41,9,5-12,0,6-54,441,1,7.5,3.7
401426543,Hawai'i,Mountain West,home,17,26-44,0,20,1-4,1,1,0,0,5,0,90,5,5,266,2,1,0,34:08,0,0,1,2,35,2,94,0,32,3,4-16,1,12-109,360,6,6.0,2.7
401426543,Western Kentucky,Conference USA,away,49,22-31,1,24,1-2,1,1,1,100,1,0,23,1,7,271,3,5,3,25:52,0,-12,1,6,29,3,141,2,56,8,1-7,1,7-72,412,2,8.7,4.9
401426544,Florida International,Conference USA,away,12,35-56,0,18,1-3,0,1,0,0,2,0,146,5,6,251,4,1,0,27:58,0,9,1,1,22,1,62,2,32,6,5-18,0,7-60,313,2,4.5,2.8
