collegeAthleteId,nflAthleteId,collegeId,collegeTeam,collegeConference,nflTeam,year,overall,round,pick,name,position,height,weight,preDraftRanking,preDraftPositionRanking,preDraftGrade,location,nickname,displayName,logo,img,link,playerId,defensive_PD,defensive_QB HUR,defensive_SACKS,defensive_SOLO,defensive_TD,defensive_TFL,defensive_TOT,fumbles_FUM,fumbles_LOST,fumbles_REC,interceptions_AVG,interceptions_INT,interceptions_TD,interceptions_YDS,kickReturns_AVG,kickReturns_LONG,kickReturns_NO,kickReturns_TD,kickReturns_YDS,kicking_FGA,kicking_FGM,kicking_LONG,kicking_PCT,kicking_PTS,kicking_XPA,kicking_XPM,passing_ATT,passing_COMPLETIONS,passing_INT,passing_PCT,passing_TD,passing_YDS,passing_YPA,puntReturns_AVG,puntReturns_LONG,puntReturns_NO,puntReturns_TD,puntReturns_YDS,punting_In 20,punting_LONG,punting_NO,punting_TB,punting_YDS,punting_YPP,receiving_LONG,receiving_REC,receiving_TD,receiving_YDS,receiving_YPR,rushing_CAR,rushing_LONG,rushing_TD,rushing_YDS,rushing_YPC
4240896,105675,245,Texas A&M,SEC,New York,2022,117,4,12,Micheal Clemons,Defensive End,77.0,263.0,141.0,13.0,63.0,New York,Giants,New York Giants,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/nyg.png,new_york_giants,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/new_york_giants.png,4240896.0,2.0,13.0,7.0,23.0,0.0,11.0,32.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4240896,105675,245,Texas A&M,SEC,New York,2022,117,4,12,Micheal Clemons,Defensive End,77.0,263.0,141.0,13.0,63.0,New York,Jets,New York Jets,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/nyj.png,new_york_jets,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/new_york_jets.png,4240896.0,2.0,13.0,7.0,23.0,0.0,11.0,32.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4371961,105924,84,Indiana,Big Ten,New York,2022,146,5,3,Micah McFadden,Inside Linebacker,73.0,240.0,210.0,20.0,52.0,New York,Giants,New York Giants,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/nyg.png,new_york_giants,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/new_york_giants.png,4371961.0,3.0,5.0,6.5,49.0,0.0,15.5,77.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4371961,105924,84,Indiana,Big Ten,New York,2022,146,5,3,Micah McFadden,Inside Linebacker,73.0,240.0,210.0,20.0,52.0,New York,Jets,New York Jets,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/nyj.png,new_york_jets,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/new_york_jets.png,4371961.0,3.0,5.0,6.5,49.0,0.0,15.5,77.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4242899,105757,9,Arizona State,Pac-12,New York,2022,147,5,4,D.J. Davidson,Defensive Tackle,75.0,327.0,278.0,19.0,42.0,New York,Giants,New York Giants,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/nyg.png,new_york_giants,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/new_york_giants.png,4242899.0,4.0,1.0,0.5,21.0,0.0,6.0,57.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4242899,105757,9,Arizona State,Pac-12,New York,2022,147,5,4,D.J. Davidson,Defensive Tackle,75.0,327.0,278.0,19.0,42.0,New York,Jets,New York Jets,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/nyj.png,new_york_jets,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/new_york_jets.png,4242899.0,4.0,1.0,0.5,21.0,0.0,6.0,57.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4240673,105756,153,North Carolina,ACC,New York,2022,173,5,30,Marcus McKethan,Offensive Guard,79.0,340.0,327.0,26.0,35.0,New York,Giants,New York Giants,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/nyg.png,new_york_giants,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/new_york_giants.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4240673,105756,153,North Carolina,ACC,New York,2022,173,5,30,Marcus McKethan,Offensive Guard,79.0,340.0,327.0,26.0,35.0,New York,Jets,New York Jets,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/nyj.png,new_york_jets,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/new_york_jets.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4239121,105767,2132,Cincinnati,American Athletic,New York,2022,182,6,3,Darrian Beavers,Inside Linebacker,76.0,237.0,130.0,11.0,66.0,New York,Giants,New York Giants,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/nyg.png,new_york_giants,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/new_york_giants.png,4239121.0,2.0,2.0,4.0,46.0,0.0,11.0,98.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4239121,105767,2132,Cincinnati,American Athletic,New York,2022,182,6,3,Darrian Beavers,Inside Linebacker,76.0,237.0,130.0,11.0,66.0,New York,Jets,New York Jets,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/nyj.png,new_york_jets,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/new_york_jets.png,4239121.0,2.0,2.0,4.0,46.0,0.0,11.0,98.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4427132,105589,152,NC State,ACC,Carolina,2022,6,1,6,Ikem Ekwonu,Offensive Tackle,76.0,310.0,3.0,1.0,93.0,Carolina,Panthers,Carolina Panthers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/car.png,carolina_panthers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/carolina_panthers.png,4427132.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4362874,105552,145,Ole Miss,SEC,Carolina,2022,94,3,30,Matt Corral,Quarterback,74.0,212.0,47.0,4.0,86.0,Carolina,Panthers,Carolina Panthers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/car.png,carolina_panthers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/carolina_panthers.png,4362874.0,,,,,,,,5.0,2.0,0.0,,,,,,,,,,,,,,,,,386.0,262.0,5.0,0.679,20.0,3349.0,8.7,,,,,,,,,,,,19.0,1.0,0.0,19.0,19.0,152.0,32.0,11.0,614.0,4.0
4575416,105565,213,Penn State,Big Ten,Carolina,2022,120,4,15,Brandon Smith,Inside Linebacker,76.0,250.0,124.0,10.0,67.0,Carolina,Panthers,Carolina Panthers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/car.png,carolina_panthers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/carolina_panthers.png,4575416.0,5.0,3.0,2.0,45.0,0.0,9.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568439,105881,259,Virginia Tech,ACC,Carolina,2022,189,6,10,Amare Barno,Outside Linebacker,77.0,246.0,123.0,9.0,68.0,Carolina,Panthers,Carolina Panthers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/car.png,carolina_panthers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/carolina_panthers.png,4568439.0,1.0,10.0,3.5,20.0,0.0,5.5,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4361788,105637,2633,Tennessee,SEC,Carolina,2022,199,6,21,Cade Mays,Offensive Guard,77.0,311.0,211.0,17.0,52.0,Carolina,Panthers,Carolina Panthers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/car.png,carolina_panthers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/carolina_panthers.png,4361788.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4373017,105953,239,Baylor,Big 12,Carolina,2022,242,7,21,Kalon Barnes,Cornerback,72.0,183.0,172.0,21.0,58.0,Carolina,Panthers,Carolina Panthers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/car.png,carolina_panthers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/carolina_panthers.png,4373017.0,5.0,0.0,0.0,21.0,0.0,0.0,23.0,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4426502,105554,30,USC,Pac-12,Atlanta,2022,8,1,8,Drake London,Wide Receiver,76.0,219.0,11.0,2.0,92.0,Atlanta,Falcons,Atlanta Falcons,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/atl.png,atlanta_falcons,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/atlanta_falcons.png,4426502.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,88.0,7.0,1084.0,12.3,1.0,2.0,0.0,2.0,2.0
4257591,105570,213,Penn State,Big Ten,Atlanta,2022,38,2,6,Arnold Ebiketie,Defensive End,74.0,250.0,34.0,5.0,87.0,Atlanta,Falcons,Atlanta Falcons,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/atl.png,atlanta_falcons,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/atlanta_falcons.png,4257591.0,0.0,7.0,9.5,34.0,0.0,18.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4247807,105934,147,Montana State,Big Sky,Atlanta,2022,58,2,26,Troy Andersen,Inside Linebacker,76.0,243.0,92.0,8.0,73.0,Atlanta,Falcons,Atlanta Falcons,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/atl.png,atlanta_falcons,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/atlanta_falcons.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4239086,105564,2132,Cincinnati,American Athletic,Atlanta,2022,74,3,10,Desmond Ridder,Quarterback,75.0,211.0,43.0,3.0,86.0,Atlanta,Falcons,Atlanta Falcons,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/atl.png,atlanta_falcons,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/atlanta_falcons.png,4239086.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,2.0,0.0,,,,,,,,,,,,,,,,,387.0,251.0,8.0,0.649,30.0,3334.0,8.6,,,,,,,,,,,,5.0,2.0,1.0,8.0,4.0,110.0,40.0,6.0,355.0,3.2
4243457,105883,98,Western Kentucky,Conference USA,Atlanta,2022,82,3,18,DeAngelo Malone,Outside Linebacker,75.0,243.0,70.0,5.0,79.0,Atlanta,Falcons,Atlanta Falcons,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/atl.png,atlanta_falcons,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/atlanta_falcons.png,4243457.0,4.0,7.0,9.0,44.0,0.0,17.5,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4373626,106082,252,BYU,FBS Independents,Atlanta,2022,151,5,8,Tyler Allgeier,Running Back,71.0,224.0,290.0,26.0,40.0,Atlanta,Falcons,Atlanta Falcons,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/atl.png,atlanta_falcons,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/atlanta_falcons.png,4373626.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,28.0,0.0,199.0,7.1,276.0,67.0,23.0,1606.0,5.8
4259565,105683,61,Georgia,SEC,Atlanta,2022,190,6,11,Justin Shaffer,Offensive Guard,76.0,314.0,183.0,14.0,57.0,Atlanta,Falcons,Atlanta Falcons,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/atl.png,atlanta_falcons,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/atlanta_falcons.png,4259565.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4379401,105911,61,Georgia,SEC,Atlanta,2022,213,6,35,John FitzPatrick,Tight End,79.0,262.0,305.0,19.0,38.0,Atlanta,Falcons,Atlanta Falcons,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/atl.png,atlanta_falcons,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/atlanta_falcons.png,4379401.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,6.0,0.0,83.0,13.8,,,,,
4426376,105539,344,Mississippi State,SEC,Seattle,2022,9,1,9,Charles Cross,Offensive Tackle,77.0,307.0,10.0,3.0,92.0,Seattle,Seahawks,Seattle Seahawks,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/sea.png,seattle_seahawks,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/seattle_seahawks.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4240754,105598,135,Minnesota,Big Ten,Seattle,2022,40,2,8,Boye Mafe,Outside Linebacker,76.0,261.0,38.0,2.0,87.0,Seattle,Seahawks,Seattle Seahawks,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/sea.png,seattle_seahawks,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/seattle_seahawks.png,4240754.0,0.0,3.0,7.0,26.0,0.0,10.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4567048,105686,127,Michigan State,Big Ten,Seattle,2022,41,2,9,Ken Walker III,Running Back,69.0,211.0,44.0,2.0,86.0,Seattle,Seahawks,Seattle Seahawks,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/sea.png,seattle_seahawks,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/seattle_seahawks.png,4567048.0,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,13.0,1.0,89.0,6.8,263.0,94.0,18.0,1636.0,6.2
4245171,105601,265,Washington State,Pac-12,Seattle,2022,72,3,8,Abraham Lucas,Offensive Tackle,78.0,315.0,60.0,7.0,82.0,Seattle,Seahawks,Seattle Seahawks,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/sea.png,seattle_seahawks,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/seattle_seahawks.png,4245171.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4239094,105622,2132,Cincinnati,American Athletic,Seattle,2022,109,4,4,Coby Bryant,Cornerback,73.0,193.0,108.0,14.0,70.0,Seattle,Seahawks,Seattle Seahawks,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/sea.png,seattle_seahawks,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/seattle_seahawks.png,4239094.0,11.0,0.0,0.0,34.0,1.0,1.5,44.0,,,,31.7,3.0,1.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4245185,106024,2636,UT San Antonio,Conference USA,Seattle,2022,153,5,10,Tariq Woolen,Cornerback,76.0,205.0,81.0,9.0,77.0,Seattle,Seahawks,Seattle Seahawks,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/sea.png,seattle_seahawks,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/seattle_seahawks.png,4245185.0,5.0,1.0,0.0,17.0,0.0,2.5,25.0,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4361340,105688,194,Ohio State,Big Ten,Seattle,2022,158,5,15,Tyreke Smith,Defensive End,75.0,254.0,166.0,14.0,59.0,Seattle,Seahawks,Seattle Seahawks,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/sea.png,seattle_seahawks,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/seattle_seahawks.png,4361340.0,2.0,5.0,3.0,12.0,0.0,5.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0,-3.0,1.0,0.0,-3.0,,,,,,,,,,,,,,,,
4259305,105932,164,Rutgers,Big Ten,Seattle,2022,229,7,8,Bo Melton,Wide Receiver,71.0,189.0,137.0,20.0,64.0,Seattle,Seahawks,Seattle Seahawks,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/sea.png,seattle_seahawks,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/seattle_seahawks.png,4259305.0,,,,,,,,1.0,0.0,0.0,,,,,23.2,53.0,5.0,0.0,116.0,,,,,,,,,,,,,,,7.6,13.0,5.0,0.0,38.0,,,,,,,57.0,55.0,3.0,618.0,11.2,9.0,13.0,0.0,51.0,5.7
4401805,106240,2331,Lenoir-Rhyne,South Atlantic,Seattle,2022,233,7,12,Dareke Young,Wide Receiver,,,335.0,39.0,34.0,Seattle,Seahawks,Seattle Seahawks,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/sea.png,seattle_seahawks,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/seattle_seahawks.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4361370,105544,194,Ohio State,Big Ten,New Orleans,2022,11,1,11,Chris Olave,Wide Receiver,72.0,187.0,15.0,4.0,91.0,New Orleans,Saints,New Orleans Saints,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/no.png,new_orleans_saints,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/new_orleans_saints.png,4361370.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,1.0,0.0,4.0,,,,,,,61.0,65.0,13.0,936.0,14.4,,,,,
4248627,105572,2460,Northern Iowa,MVFC,New Orleans,2022,19,1,19,Trevor Penning,Offensive Tackle,79.0,325.0,17.0,4.0,91.0,New Orleans,Saints,New Orleans Saints,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/no.png,new_orleans_saints,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/new_orleans_saints.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4369835,105894,2633,Tennessee,SEC,New Orleans,2022,49,2,17,Alontae Taylor,Cornerback,72.0,199.0,109.0,15.0,70.0,New Orleans,Saints,New Orleans Saints,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/no.png,new_orleans_saints,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/new_orleans_saints.png,4369835.0,6.0,0.0,0.0,41.0,1.0,1.0,60.0,,,,42.5,2.0,1.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4241007,106039,2026,Appalachian State,Sun Belt,New Orleans,2022,161,5,18,D'Marco Jackson,Inside Linebacker,73.0,233.0,136.0,12.0,64.0,New Orleans,Saints,New Orleans Saints,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/no.png,new_orleans_saints,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/new_orleans_saints.png,4241007.0,5.0,12.0,6.0,56.0,0.0,18.5,119.0,1.0,1.0,0.0,6.0,1.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4261090,106126,2005,Air Force,Mountain West,New Orleans,2022,194,6,15,Jordan Jackson,Defensive Tackle,77.0,294.0,344.0,25.0,32.0,New Orleans,Saints,New Orleans Saints,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/no.png,new_orleans_saints,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/new_orleans_saints.png,4261090.0,1.0,1.0,7.5,24.0,0.0,12.5,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4381558,105548,61,Georgia,SEC,Philadelphia,2022,13,1,13,Jordan Davis,Defensive Tackle,78.0,341.0,12.0,1.0,92.0,Philadelphia,Eagles,Philadelphia Eagles,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/phi.png,philadelphia_eagles,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/philadelphia_eagles.png,4381558.0,1.0,1.0,2.0,17.0,0.0,5.5,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,1.0
4361178,105982,158,Nebraska,Big Ten,Philadelphia,2022,51,2,19,Cameron Jurgens,Center,75.0,303.0,62.0,2.0,81.0,Philadelphia,Eagles,Philadelphia Eagles,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/phi.png,philadelphia_eagles,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/philadelphia_eagles.png,4361178.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4426340,105543,61,Georgia,SEC,Philadelphia,2022,83,3,19,Nakobe Dean,Inside Linebacker,71.0,229.0,19.0,1.0,91.0,Philadelphia,Eagles,Philadelphia Eagles,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/phi.png,philadelphia_eagles,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/philadelphia_eagles.png,4426340.0,6.0,5.0,6.0,36.0,1.0,10.5,72.0,,,,25.0,2.0,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4241302,106051,2305,Kansas,Big 12,Philadelphia,2022,181,6,2,Kyron Johnson,Inside Linebacker,,,186.0,16.0,57.0,Philadelphia,Eagles,Philadelphia Eagles,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/phi.png,philadelphia_eagles,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/philadelphia_eagles.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4241374,105920,2567,SMU,American Athletic,Philadelphia,2022,198,6,20,Grant Calcaterra,Tight End,76.0,241.0,282.0,16.0,42.0,Philadelphia,Eagles,Philadelphia Eagles,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/phi.png,philadelphia_eagles,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/philadelphia_eagles.png,4241374.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,38.0,4.0,465.0,12.2,,,,,
4575517,105536,87,Notre Dame,FBS Independents,Baltimore,2022,14,1,14,Kyle Hamilton,Safety,76.0,220.0,9.0,1.0,92.0,Baltimore,Ravens,Baltimore Ravens,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/bal.png,baltimore_ravens,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/baltimore_ravens.png,4575517.0,4.0,0.0,0.0,19.0,0.0,2.0,34.0,,,,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4360499,105551,2294,Iowa,Big Ten,Baltimore,2022,25,1,25,Tyler Linderbaum,Center,74.0,296.0,29.0,1.0,88.0,Baltimore,Ravens,Baltimore Ravens,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/bal.png,baltimore_ravens,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/baltimore_ravens.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4426507,105878,130,Michigan,Big Ten,Baltimore,2022,45,2,13,David Ojabo,Outside Linebacker,76.0,250.0,35.0,1.0,87.0,Baltimore,Ravens,Baltimore Ravens,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/bal.png,baltimore_ravens,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/baltimore_ravens.png,4426507.0,3.0,7.0,11.0,24.0,0.0,12.0,35.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4362139,105728,41,Connecticut,FBS Independents,Baltimore,2022,76,3,12,Travis Jones,Defensive Tackle,76.0,325.0,42.0,3.0,86.0,Baltimore,Ravens,Baltimore Ravens,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/bal.png,baltimore_ravens,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/baltimore_ravens.png,4362139.0,0.0,7.0,4.5,16.0,0.0,7.5,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4360964,105573,135,Minnesota,Big Ten,Baltimore,2022,110,4,5,Daniel Faalele,Offensive Tackle,80.0,384.0,84.0,10.0,76.0,Baltimore,Ravens,Baltimore Ravens,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/bal.png,baltimore_ravens,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/baltimore_ravens.png,4360964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,2.0
4372017,105889,333,Alabama,SEC,Baltimore,2022,119,4,14,Jalyn Armour-Davis,Cornerback,73.0,197.0,101.0,13.0,71.0,Baltimore,Ravens,Baltimore Ravens,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/bal.png,baltimore_ravens,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/baltimore_ravens.png,4372017.0,4.0,1.0,0.0,22.0,0.0,1.0,32.0,,,,17.0,3.0,0.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
